quote_id,request_date,customer_age,gender,region,channel,price_offered,discount_percent,previous_policy,converted
100449,19-01-2023,39,F,East,Agent,1209.42,5,1,0
100450,19-01-2023,46,M,East,Agent,1970.08,0,0,0
100451,19-01-2023,20,F,North,Online,1667.86,5,1,0
100452,19-01-2023,29,M,North,Call Center,1778.55,5,1,1
100453,19-01-2023,43,M,South,Online,1776.14,10,1,0
100454,19-01-2023,33,F,East,Online,1535.07,10,1,0
100455,19-01-2023,54,M,East,Call Center,1797.49,20,0,0
100456,20-01-2023,39,F,East,Call Center,1595.81,10,1,0
100457,20-01-2023,46,M,West,Call Center,1314.55,5,0,0
100458,20-01-2023,31,M,South,Agent,1561.11,0,0,0
100459,20-01-2023,45,F,North,Agent,1533.51,10,0,1
100460,20-01-2023,22,F,West,Call Center,1823.45,20,0,0
100461,20-01-2023,64,F,West,Agent,1981.73,20,1,0
100462,20-01-2023,47,M,West,Online,1411.04,5,1,1
100463,20-01-2023,63,M,West,Call Center,1763.39,10,0,0
100464,20-01-2023,22,M,South,Online,1099.76,10,0,1
100465,20-01-2023,29,F,East,Call Center,1776.83,20,0,1
100466,20-01-2023,33,F,North,Online,1371.42,10,1,1
100467,20-01-2023,43,F,North,Call Center,1039.39,5,1,0
100468,20-01-2023,43,M,West,Online,1363.25,0,0,1
100469,20-01-2023,38,M,West,Call Center,1610.64,5,0,1
100470,20-01-2023,56,F,South,Call Center,1119.25,10,0,1
100471,20-01-2023,53,M,West,Agent,1924.03,5,1,0
100472,20-01-2023,50,F,North,Online,1077.67,15,0,0
100473,20-01-2023,47,M,North,Agent,1930.01,15,1,0
100474,20-01-2023,54,M,East,Online,1707.14,10,1,0
100475,20-01-2023,40,F,East,Agent,1329.71,10,1,0
100476,20-01-2023,27,M,North,Call Center,1390.75,0,0,0
100477,20-01-2023,22,M,North,Agent,1740.81,5,1,1
100478,20-01-2023,53,F,South,Agent,1601.47,0,1,1
100479,20-01-2023,51,F,South,Call Center,1671.64,10,0,1
100480,21-01-2023,48,M,North,Agent,1389.16,10,0,1
100481,21-01-2023,27,F,West,Call Center,1487.81,20,0,1
100482,21-01-2023,36,M,East,Online,1989.87,0,1,1
100483,21-01-2023,49,F,North,Agent,1213.92,10,1,0
100484,21-01-2023,18,M,West,Call Center,1417.86,15,0,0
100485,21-01-2023,22,M,North,Call Center,1291.82,20,1,0
100486,21-01-2023,62,F,East,Agent,1765.11,5,0,0
100487,21-01-2023,21,M,East,Online,1764.01,20,0,1
100488,21-01-2023,33,M,South,Agent,1292.45,5,1,0
100489,21-01-2023,41,F,South,Call Center,1081.39,15,1,0
100490,21-01-2023,33,F,South,Online,1011.43,5,1,0
100491,21-01-2023,19,M,South,Agent,1427.45,0,1,0
100492,21-01-2023,45,F,East,Call Center,1410.34,5,0,0
100493,21-01-2023,49,F,West,Agent,1988.39,5,0,1
100494,21-01-2023,44,M,West,Online,1469.8,20,1,0
100495,21-01-2023,37,M,West,Online,1256.42,15,1,0
100496,21-01-2023,41,F,North,Online,1891.23,5,1,1
100497,21-01-2023,29,F,South,Online,1491.07,0,0,1
100498,21-01-2023,52,F,South,Online,1599.18,20,0,0
100499,21-01-2023,50,M,East,Agent,1095.67,15,1,0
100500,21-01-2023,50,M,East,Online,1382.92,15,0,0
100501,21-01-2023,60,M,North,Online,1944.22,10,0,1
100502,21-01-2023,54,M,North,Call Center,1589.51,0,0,0
100503,21-01-2023,29,M,West,Online,1344.5,20,0,0
100504,22-01-2023,20,M,East,Call Center,1625.67,20,1,0
100505,22-01-2023,18,M,South,Call Center,1910.41,0,1,1
100506,22-01-2023,50,F,West,Call Center,1273.99,15,1,0
100507,22-01-2023,57,F,South,Agent,1505.12,5,1,0
100508,22-01-2023,27,M,West,Agent,1958.69,0,0,0
100509,22-01-2023,60,M,South,Call Center,1172.4,20,1,0
100510,22-01-2023,61,M,North,Agent,1719.66,0,1,0
100511,22-01-2023,46,F,West,Online,1614.48,15,1,0
100512,22-01-2023,30,M,South,Agent,1679.68,10,1,0
100513,22-01-2023,29,F,South,Online,1351.22,10,1,1
100514,22-01-2023,48,F,East,Online,1313.88,5,0,0
100515,22-01-2023,63,F,West,Agent,1684.21,5,1,1
100516,22-01-2023,19,F,South,Agent,1215.54,15,0,0
100517,22-01-2023,52,F,East,Call Center,1419.65,5,0,0
100518,22-01-2023,40,M,South,Agent,1188.17,10,0,0
100519,22-01-2023,34,M,West,Agent,1008.3,15,0,0
100520,22-01-2023,43,F,North,Agent,1970.06,15,0,0
100521,22-01-2023,25,M,West,Online,1431.7,15,0,0
100522,22-01-2023,46,F,West,Online,1969.35,0,1,1
100523,22-01-2023,43,F,South,Online,1140.32,5,0,1
100524,22-01-2023,27,M,South,Call Center,1587.37,20,1,0
100525,22-01-2023,43,M,West,Call Center,1200.97,10,0,0
100526,22-01-2023,51,M,East,Call Center,1790.07,5,0,0
100527,22-01-2023,58,M,East,Online,1783.7,10,0,1
100528,23-01-2023,24,M,East,Agent,1112.61,5,1,0
100529,23-01-2023,21,F,South,Call Center,1912.06,20,0,0
100530,23-01-2023,62,M,South,Call Center,1194.63,10,0,0
100531,23-01-2023,28,M,West,Online,1612.98,20,1,0
100532,23-01-2023,46,M,North,Call Center,1985.63,10,0,0
100533,23-01-2023,53,F,South,Agent,1882.4,0,0,0
100534,23-01-2023,42,M,West,Online,1956.56,0,0,0
100535,23-01-2023,38,F,West,Online,1342.6,10,1,0
100536,23-01-2023,53,M,North,Agent,1105.58,10,0,0
100537,23-01-2023,27,M,East,Agent,1188.35,20,0,0
100538,23-01-2023,54,F,West,Agent,1500.49,15,1,0
100539,23-01-2023,26,M,West,Call Center,1793.23,10,1,0
100540,23-01-2023,41,M,West,Agent,1150.15,5,0,0
100541,23-01-2023,52,F,East,Online,1659.73,5,0,0
100542,23-01-2023,52,M,East,Agent,1323.58,5,0,1
100543,23-01-2023,53,F,North,Online,1341.2,0,0,1
100544,23-01-2023,35,F,South,Online,1661.92,20,1,0
100545,23-01-2023,56,F,East,Call Center,1467,0,1,0
100546,23-01-2023,49,F,South,Agent,1812.03,5,1,1
100547,23-01-2023,41,F,South,Call Center,1155.92,10,0,0
100548,23-01-2023,40,M,East,Agent,1789.95,5,1,0
100549,23-01-2023,49,M,West,Agent,1064.24,10,1,1
100550,23-01-2023,54,M,North,Agent,1194.05,20,0,0
100551,23-01-2023,29,F,South,Agent,1656.15,15,0,0
100552,24-01-2023,30,F,West,Agent,1854.93,10,0,0
100553,24-01-2023,40,F,East,Online,1252.68,0,0,0
100554,24-01-2023,42,F,South,Online,1327.19,5,0,0
100555,24-01-2023,52,M,South,Agent,1537.12,5,0,0
100556,24-01-2023,58,M,South,Online,1211.57,5,1,0
100557,24-01-2023,47,F,West,Call Center,1811.16,10,0,0
100558,24-01-2023,34,F,West,Call Center,1773.64,20,0,0
100559,24-01-2023,37,M,West,Call Center,1145.29,10,1,0
100560,24-01-2023,42,F,South,Agent,1463.83,0,1,0
100561,24-01-2023,39,F,South,Agent,1774.83,5,1,0
100562,24-01-2023,30,F,North,Online,1337.33,10,1,0
100563,24-01-2023,36,M,North,Online,1633.11,5,1,0
100564,24-01-2023,53,M,West,Online,1050.21,0,0,0
100565,24-01-2023,29,F,West,Call Center,1608.69,15,0,0
100566,24-01-2023,58,M,East,Call Center,1152.65,15,1,0
100567,24-01-2023,36,F,West,Call Center,1830.58,15,1,0
100568,24-01-2023,29,F,North,Call Center,1355.45,5,1,0
100569,24-01-2023,26,M,North,Online,1281.55,10,1,0
100570,24-01-2023,24,F,North,Agent,1840.89,5,0,1
100571,24-01-2023,45,F,South,Agent,1050.14,20,1,0
100572,24-01-2023,31,M,South,Call Center,1396.61,10,1,0
100573,24-01-2023,48,F,West,Agent,1370,0,0,1
100574,24-01-2023,36,F,East,Agent,1284.8,15,0,0
100575,24-01-2023,64,F,East,Agent,1911.75,10,0,1
100576,25-01-2023,33,M,East,Call Center,1750.93,10,1,1
100577,25-01-2023,22,F,South,Online,1063.92,15,1,0
100578,25-01-2023,52,M,North,Online,1714.69,0,0,1
100579,25-01-2023,29,F,North,Agent,1527.3,5,1,1
100580,25-01-2023,42,F,South,Online,1900.87,5,1,1
100581,25-01-2023,38,F,East,Online,1312.95,10,0,0
100582,25-01-2023,53,F,East,Call Center,1574.16,15,0,0
100583,25-01-2023,40,M,West,Call Center,1500.76,20,0,0
100584,25-01-2023,33,M,West,Agent,1489.56,0,1,0
100585,25-01-2023,56,F,East,Agent,1456.11,5,0,0
100586,25-01-2023,62,F,South,Agent,1205.63,0,1,0
100587,25-01-2023,59,F,East,Call Center,1755.71,0,1,1
100588,25-01-2023,56,F,West,Online,1451.34,0,1,0
100589,25-01-2023,31,F,East,Call Center,1958.52,15,0,1
100590,25-01-2023,48,F,South,Call Center,1260.81,15,0,0
100591,25-01-2023,22,F,North,Online,1682.74,15,0,0
100592,25-01-2023,52,F,South,Online,1940.72,10,1,0
100593,25-01-2023,40,M,South,Agent,1663.46,15,0,0
100594,25-01-2023,46,M,West,Online,1871.27,10,0,1
100595,25-01-2023,60,M,South,Online,1827.48,5,1,0
100596,25-01-2023,28,F,South,Online,1360.12,5,1,0
100597,25-01-2023,35,F,West,Online,1600.12,5,0,0
100598,25-01-2023,64,F,West,Agent,1156.26,5,0,0
100599,25-01-2023,29,M,North,Agent,1535.53,5,1,0
100600,26-01-2023,26,F,East,Online,1230.42,15,1,0
100601,26-01-2023,27,M,South,Online,1743.74,20,1,0
100602,26-01-2023,61,F,West,Agent,1528.06,15,0,0
100603,26-01-2023,34,M,North,Agent,1411.23,20,0,0
100604,26-01-2023,55,M,East,Online,1268.8,15,1,1
100605,26-01-2023,24,M,West,Call Center,1998.7,5,0,0
100606,26-01-2023,63,F,East,Agent,1071.71,0,0,0
100607,26-01-2023,30,M,East,Agent,1043.56,20,0,0
100608,26-01-2023,57,F,South,Agent,1217.26,0,1,1
100609,26-01-2023,59,F,South,Online,1971.07,5,0,1
100610,26-01-2023,26,F,West,Online,1979.24,20,1,1
100611,26-01-2023,44,F,East,Agent,1654.93,0,0,0
100612,26-01-2023,19,F,West,Online,1880.11,15,1,0
100613,26-01-2023,22,M,West,Online,1213.96,5,1,0
100614,26-01-2023,46,F,East,Agent,1972.04,15,0,1
100615,26-01-2023,54,F,West,Online,1142.78,15,0,0
100616,26-01-2023,55,F,East,Call Center,1101.13,5,1,0
100617,26-01-2023,36,F,East,Online,1112.21,20,1,1
100618,26-01-2023,25,F,East,Online,1573.13,10,0,0
100619,26-01-2023,62,M,East,Agent,1780.97,10,1,0
100620,26-01-2023,18,M,North,Agent,1366.67,5,1,0
100621,26-01-2023,39,F,East,Call Center,1977.9,10,0,0
100622,26-01-2023,34,M,South,Online,1434.42,0,0,0
100623,26-01-2023,24,M,South,Call Center,1150.45,20,0,0
100624,27-01-2023,42,F,South,Call Center,1465.97,15,0,1
100625,27-01-2023,62,M,East,Agent,1679.04,15,1,1
100626,27-01-2023,21,F,South,Online,1832.23,5,0,0
100627,27-01-2023,53,M,North,Agent,1458.77,15,0,0
100628,27-01-2023,23,M,West,Call Center,1593.61,0,0,0
100629,27-01-2023,48,M,East,Call Center,1267.34,0,0,0
100630,27-01-2023,36,F,South,Agent,1645.92,5,1,0
100631,27-01-2023,61,M,North,Agent,1985.97,15,1,0
100632,27-01-2023,56,M,West,Agent,1049.05,10,0,1
100633,27-01-2023,44,F,North,Agent,1886.53,10,0,1
100634,27-01-2023,27,F,South,Agent,1562.28,20,0,0
100635,27-01-2023,43,M,North,Call Center,1252.1,5,0,0
100636,27-01-2023,36,F,West,Agent,1954.89,20,1,0
100637,27-01-2023,56,M,South,Online,1483.35,10,1,0
100638,27-01-2023,20,M,West,Call Center,1331.69,10,1,0
100639,27-01-2023,62,F,North,Call Center,1181.5,10,1,1
100640,27-01-2023,30,F,East,Online,1244.45,20,0,1
100641,27-01-2023,45,F,East,Online,1832.85,5,1,0
100642,27-01-2023,37,M,East,Call Center,1614.41,0,1,0
100643,27-01-2023,45,F,East,Agent,1913.25,0,0,1
100644,27-01-2023,25,M,West,Call Center,1231.97,10,1,1
100645,27-01-2023,58,F,East,Call Center,1121.14,5,1,0
100646,27-01-2023,56,M,West,Online,1006.09,5,1,0
100647,27-01-2023,18,F,South,Call Center,1507.86,15,0,1
100648,28-01-2023,20,M,East,Agent,1998.31,15,0,0
100649,28-01-2023,30,F,West,Online,1694.97,20,0,0
100650,28-01-2023,45,M,East,Call Center,1308.39,15,0,0
100651,28-01-2023,42,F,East,Call Center,1876.86,20,1,1
100652,28-01-2023,50,F,East,Agent,1781.72,0,1,0
100653,28-01-2023,55,M,West,Call Center,1015.42,10,0,0
100654,28-01-2023,23,F,North,Call Center,1816.86,5,0,1
100655,28-01-2023,61,M,East,Call Center,1300.53,0,0,1
100656,28-01-2023,62,M,East,Call Center,1149.67,0,1,1
100657,28-01-2023,49,F,South,Agent,1226.33,20,1,0
100658,28-01-2023,62,M,North,Call Center,1468.58,10,0,0
100659,28-01-2023,64,F,West,Call Center,1424.87,20,0,0
100660,28-01-2023,38,F,South,Call Center,1288.89,0,0,0
100661,28-01-2023,33,M,East,Online,1172.22,5,0,1
100662,28-01-2023,38,F,South,Agent,1762.23,15,0,1
100663,28-01-2023,28,M,South,Online,1990.11,20,0,0
100664,28-01-2023,54,M,East,Online,1777.79,0,0,0
100665,28-01-2023,53,F,North,Agent,1295.94,15,0,0
100666,28-01-2023,52,F,North,Online,1244.81,15,1,0
100667,28-01-2023,36,M,South,Online,1217.67,0,0,0
100668,28-01-2023,37,M,East,Online,1136.7,10,1,0
100669,28-01-2023,35,F,West,Agent,1551.33,0,0,0
100670,28-01-2023,64,F,South,Call Center,1605.4,5,1,1
100671,28-01-2023,58,F,West,Agent,1705.5,15,0,0
100672,29-01-2023,31,F,South,Agent,1680.21,5,0,0
100673,29-01-2023,32,M,South,Agent,1292.33,20,1,1
100674,29-01-2023,48,F,East,Online,1330.31,15,0,0
100675,29-01-2023,18,M,East,Call Center,1681.51,10,1,0
100676,29-01-2023,20,M,West,Agent,1349.45,0,1,0
100677,29-01-2023,33,F,West,Agent,1212.62,20,1,1
100678,29-01-2023,40,M,North,Call Center,1374.34,5,0,1
100679,29-01-2023,28,F,East,Call Center,1272.08,20,1,1
100680,29-01-2023,29,M,South,Call Center,1088.31,10,0,0
100681,29-01-2023,27,F,South,Online,1830.14,0,1,1
100682,29-01-2023,49,M,North,Call Center,1853.11,20,0,0
100683,29-01-2023,33,M,East,Online,1219.75,5,1,0
100684,29-01-2023,25,F,South,Agent,1064.77,20,1,1
100685,29-01-2023,55,F,North,Online,1738.83,0,0,0
100686,29-01-2023,29,M,North,Call Center,1211.53,20,0,1
100687,29-01-2023,41,M,South,Online,1393.44,5,0,1
100688,29-01-2023,45,F,South,Call Center,1064.14,0,0,0
100689,29-01-2023,25,M,West,Online,1226.27,10,0,0
100690,29-01-2023,45,F,East,Agent,1792.9,10,0,0
100691,29-01-2023,53,M,West,Online,1804.4,15,0,1
100692,29-01-2023,43,F,North,Agent,1207.08,20,0,0
100693,29-01-2023,25,M,South,Call Center,1335.91,5,0,1
100694,29-01-2023,45,F,West,Agent,1134.24,20,1,0
100695,29-01-2023,45,F,North,Call Center,1074.17,0,1,0
100696,30-01-2023,54,M,East,Call Center,1992.17,15,1,0
100697,30-01-2023,58,F,South,Agent,1655.59,5,1,0
100698,30-01-2023,53,M,West,Agent,1542.1,20,0,1
100699,30-01-2023,44,F,East,Online,1765.5,5,1,0
100700,30-01-2023,34,F,West,Online,1840.08,0,1,0
100701,30-01-2023,26,F,North,Agent,1806.71,15,1,0
100702,30-01-2023,50,M,East,Agent,1016.54,5,0,0
100703,30-01-2023,37,F,West,Agent,1186.81,0,0,0
100704,30-01-2023,30,M,East,Agent,1654.91,10,1,1
100705,30-01-2023,45,F,North,Call Center,1375.76,5,1,0
100706,30-01-2023,46,M,East,Agent,1982.48,15,1,0
100707,30-01-2023,30,M,West,Agent,1665.4,5,0,0
100708,30-01-2023,63,M,North,Agent,1956.55,5,1,0
100709,30-01-2023,52,F,South,Agent,1201.45,0,1,0
100710,30-01-2023,23,M,West,Call Center,1863.96,20,0,0
100711,30-01-2023,35,F,West,Online,1321.35,20,1,0
100712,30-01-2023,22,M,North,Online,1989.56,5,1,0
100713,30-01-2023,64,M,North,Online,1157.69,15,1,0
100714,30-01-2023,42,M,South,Online,1516.34,15,1,1
100715,30-01-2023,19,M,West,Online,1792.84,0,1,0
100716,30-01-2023,27,F,North,Call Center,1432.64,5,1,0
100717,30-01-2023,47,M,South,Online,1468.08,5,1,0
100718,30-01-2023,62,M,South,Call Center,1986.36,20,1,1
100719,30-01-2023,22,F,North,Call Center,1425.31,0,0,1
100720,31-01-2023,50,M,West,Online,1604.07,10,1,0
100721,31-01-2023,18,M,East,Online,1054.54,15,1,0
100722,31-01-2023,35,M,East,Online,1842.21,15,1,1
100723,31-01-2023,49,M,South,Agent,1648.17,5,0,0
100724,31-01-2023,64,F,East,Call Center,1404.02,0,1,1
100725,31-01-2023,28,F,East,Online,1016.17,10,0,0
100726,31-01-2023,38,M,North,Agent,1591.67,15,1,0
100727,31-01-2023,43,F,South,Call Center,1012.66,0,0,0
100728,31-01-2023,42,F,West,Agent,1001.2,10,0,0
100729,31-01-2023,39,M,South,Agent,1616.1,5,0,1
100730,31-01-2023,44,F,North,Online,1189.02,20,1,1
100731,31-01-2023,30,M,East,Call Center,1191.89,15,1,0
100732,31-01-2023,50,F,West,Agent,1653.27,15,0,0
100733,31-01-2023,51,F,South,Call Center,1053.7,10,1,1
100734,31-01-2023,58,F,East,Online,1313.41,20,0,0
100735,31-01-2023,52,M,South,Call Center,1149.43,0,1,0
100736,31-01-2023,18,F,West,Agent,1580.18,5,1,0
100737,31-01-2023,38,M,South,Agent,1661.77,0,0,0
100738,31-01-2023,23,M,South,Call Center,1721.14,10,0,1
100739,31-01-2023,45,F,South,Agent,1255.23,15,1,0
100740,31-01-2023,34,M,East,Agent,1089.25,15,0,0
100741,31-01-2023,22,F,West,Agent,1078.68,0,0,1
100742,31-01-2023,48,M,West,Online,1426.15,5,1,0
100743,31-01-2023,22,M,East,Online,1945.84,10,0,0
100744,01-02-2023,55,F,East,Agent,1217.73,5,1,1
100745,01-02-2023,20,F,East,Call Center,1256.74,10,1,0
100746,01-02-2023,40,F,North,Online,1100.89,5,0,0
100747,01-02-2023,54,F,South,Call Center,1605.57,0,0,0
100748,01-02-2023,54,M,South,Agent,1679.87,20,0,1
100749,01-02-2023,27,M,West,Agent,1642.93,10,1,0
100750,01-02-2023,27,M,South,Call Center,1861.13,0,0,0
100751,01-02-2023,36,F,North,Online,1486.43,15,1,0
100752,01-02-2023,34,M,East,Call Center,1134.46,15,0,1
100753,01-02-2023,38,F,West,Call Center,1289.41,5,0,0
100754,01-02-2023,31,M,West,Agent,1662.43,15,1,1
100755,01-02-2023,26,F,South,Online,1613.12,20,0,0
100756,01-02-2023,63,M,West,Call Center,1531,10,0,0
100757,01-02-2023,18,M,East,Online,1682.96,5,1,1
100758,01-02-2023,62,F,West,Agent,1637.39,10,0,0
100759,01-02-2023,30,M,East,Online,1881.32,10,0,0
100760,01-02-2023,21,F,North,Agent,1586.02,0,1,0
100761,01-02-2023,18,M,North,Online,1778.6,15,0,0
100762,01-02-2023,57,M,East,Call Center,1248.71,10,0,0
100763,01-02-2023,49,F,South,Agent,1678.18,20,1,1
100764,01-02-2023,51,F,West,Call Center,1902.19,20,0,1
100765,01-02-2023,45,M,South,Agent,1385.73,15,0,0
100766,01-02-2023,48,M,West,Online,1779.1,15,0,1
100767,01-02-2023,25,M,North,Online,1724.79,5,1,0
100768,02-02-2023,56,M,North,Agent,1059.53,5,0,0
100769,02-02-2023,43,M,North,Agent,1581.51,5,1,0
100770,02-02-2023,51,M,West,Agent,1130.19,15,0,0
100771,02-02-2023,20,F,North,Online,1967.32,10,0,0
100772,02-02-2023,29,F,North,Agent,1811.41,0,0,1
100773,02-02-2023,18,F,North,Agent,1109.72,5,0,1
100774,02-02-2023,61,M,North,Call Center,1121.75,0,0,0
100775,02-02-2023,22,M,South,Agent,1594.47,20,0,0
100776,02-02-2023,47,M,North,Call Center,1344.89,15,0,0
100777,02-02-2023,47,F,North,Call Center,1034.91,20,0,1
100778,02-02-2023,34,F,South,Call Center,1541.64,5,0,0
100779,02-02-2023,64,M,South,Online,1387.85,10,1,0
100780,02-02-2023,40,M,West,Call Center,1101.08,5,0,1
100781,02-02-2023,32,F,East,Agent,1801.92,0,1,0
100782,02-02-2023,54,F,North,Online,1915.08,5,1,0
100783,02-02-2023,38,F,North,Online,1756.59,10,0,0
100784,02-02-2023,31,M,North,Online,1822.42,10,1,0
100785,02-02-2023,19,M,West,Online,1216.49,15,1,0
100786,02-02-2023,28,M,North,Online,1263.57,15,1,0
100787,02-02-2023,56,F,East,Online,1208.53,10,1,0
100788,02-02-2023,55,F,South,Online,1765.06,10,0,0
100789,02-02-2023,51,M,West,Call Center,1947.92,0,1,0
100790,02-02-2023,55,M,South,Agent,1716.84,5,0,0
100791,02-02-2023,51,F,North,Agent,1881.47,15,1,0
100792,03-02-2023,35,M,North,Call Center,1638.7,0,1,1
100793,03-02-2023,47,F,North,Call Center,1387.66,5,1,0
100794,03-02-2023,32,F,East,Online,1425.76,15,0,0
100795,03-02-2023,44,M,East,Online,1075.32,0,0,0
100796,03-02-2023,51,F,West,Call Center,1031.46,20,0,0
100797,03-02-2023,55,M,South,Online,1695.48,20,0,0
100798,03-02-2023,50,F,North,Agent,1438.43,15,1,1
100799,03-02-2023,41,F,North,Agent,1552.22,0,0,0
100800,03-02-2023,32,M,North,Online,1557.66,5,1,1
100801,03-02-2023,47,F,North,Online,1277.38,5,0,0
100802,03-02-2023,59,M,East,Online,1475.89,0,1,0
100803,03-02-2023,34,M,South,Agent,1470.76,20,1,1
100804,03-02-2023,22,F,South,Online,1388.43,0,0,0
100805,03-02-2023,46,M,West,Call Center,1820.68,20,1,0
100806,03-02-2023,21,M,East,Online,1451.16,20,1,0
100807,03-02-2023,27,M,North,Call Center,1603.64,5,1,0
100808,03-02-2023,34,M,South,Online,1895.52,15,1,0
100809,03-02-2023,27,M,South,Online,1866.23,10,1,1
100810,03-02-2023,34,M,East,Agent,1890.42,0,0,0
100811,03-02-2023,37,F,West,Call Center,1270,20,0,1
100812,03-02-2023,41,M,West,Call Center,1034.98,0,1,0
100813,03-02-2023,22,F,North,Call Center,1261.07,15,1,0
100814,03-02-2023,51,F,West,Agent,1278.71,15,0,0
100815,03-02-2023,23,M,South,Call Center,1909.36,10,0,0
100816,04-02-2023,19,F,West,Agent,1649.24,10,0,0
100817,04-02-2023,30,F,North,Online,1081.7,20,1,0
100818,04-02-2023,60,M,South,Online,1135.38,10,1,1
100819,04-02-2023,60,M,West,Call Center,1155.68,20,0,1
100820,04-02-2023,28,M,West,Online,1630.42,5,0,1
100821,04-02-2023,64,F,East,Online,1735.41,20,0,0
100822,04-02-2023,40,F,North,Call Center,1859.64,10,1,1
100823,04-02-2023,33,M,West,Online,1940.64,0,1,0
100824,04-02-2023,48,M,East,Call Center,1201.7,10,1,1
100825,04-02-2023,28,F,South,Call Center,1309.77,15,0,0
100826,04-02-2023,33,F,East,Online,1240.32,10,1,0
100827,04-02-2023,25,F,East,Online,1358.76,5,0,1
100828,04-02-2023,21,F,West,Online,1914.67,20,0,0
100829,04-02-2023,57,M,West,Online,1575.11,15,0,1
100830,04-02-2023,21,F,West,Online,1738.19,20,1,0
100831,04-02-2023,42,F,East,Agent,1490.12,20,1,0
100832,04-02-2023,20,F,South,Online,1028.86,10,1,1
100833,04-02-2023,49,F,North,Agent,1064.2,0,1,0
100834,04-02-2023,20,M,East,Call Center,1537.92,15,1,1
100835,04-02-2023,44,M,West,Online,1718.79,5,1,0
100836,04-02-2023,46,F,North,Online,1215.33,5,0,0
100837,04-02-2023,49,F,South,Online,1721.91,0,0,0
100838,04-02-2023,36,M,North,Call Center,1810.67,0,1,0
100839,04-02-2023,38,M,West,Agent,1411.9,10,1,1
100840,05-02-2023,22,F,East,Agent,1746.42,5,1,0
100841,05-02-2023,35,F,East,Online,1404.03,15,0,0
100842,05-02-2023,45,M,West,Online,1678.35,0,1,1
100843,05-02-2023,59,M,East,Online,1764,0,0,0
100844,05-02-2023,39,M,West,Online,1991.93,0,1,1
100845,05-02-2023,38,M,East,Call Center,1345.4,15,0,1
100846,05-02-2023,23,M,East,Online,1411.04,5,0,0
100847,05-02-2023,18,M,East,Call Center,1165.62,15,1,0
100848,05-02-2023,22,F,South,Online,1204.07,15,0,0
100849,05-02-2023,58,M,South,Agent,1693.4,10,0,1
100850,05-02-2023,29,M,West,Agent,1917.05,0,0,0
100851,05-02-2023,43,M,South,Online,1394.6,5,0,1
100852,05-02-2023,63,M,West,Online,1179.84,10,1,0
100853,05-02-2023,51,F,North,Call Center,1285.1,10,0,1
100854,05-02-2023,31,F,North,Online,1455.05,20,0,1
100855,05-02-2023,43,M,South,Online,1290.65,0,0,1
100856,05-02-2023,62,F,North,Online,1233.58,5,1,0
100857,05-02-2023,44,F,North,Agent,1735.98,5,1,0
100858,05-02-2023,26,F,East,Call Center,1007.84,5,0,0
